passport_id,material_type,quantity,origin_city,status,last_checkpoint,last_gps,verification_hash
GC-PASS-103995,battery,1805.4,Salem,processed,Salem Sorting Plant,"11.4472, 77.8655",dd36d9fa8538b3e359c3702e185c61b15ed13adbacc348670edec98fe08e44c1
GC-PASS-103996,paper,1880.3,Salem,processed,Salem Sorting Plant,"11.8739, 77.7660",8307b1d0d274bde9baaeb5bf9c02a5e73c0cf4b89481293eedbf1bf1cb23f14d
GC-PASS-103997,textile,1556.8,Erode,generated,Erode Sorting Plant,"11.2850, 77.8432",c7b2d9d78b392149bc1d2535da1b5b63245f21106186331ce7cc2328be9c97de
GC-PASS-103998,textile,642.9,Salem,sorted,Salem Sorting Plant,"11.8404, 77.8692",50dc5004813bd16229e73e7cb957312e8540fa43587cec74f3996a4a67121a6f
GC-PASS-103999,battery,1779.9,Coimbatore,processed,Coimbatore Sorting Plant,"11.4319, 77.8186",c525f7985cad8a72c9c10cdae49eb442c7b479d9b7e8142db9923cac7e2e9e2c
GC-PASS-104000,paper,3853.0,Chennai,recycled,Chennai Sorting Plant,"11.4796, 77.6156",89df66ffeeb59e642928f7f0c441ee5c19c20049b052e32f7fe5328eedf5ff8e
GC-PASS-104001,plastic,2223.6,Coimbatore,processed,Coimbatore Sorting Plant,"11.4988, 77.3448",d4bc82c7f61964abfbdc15bc026ccd9ca52cc5a12882f095188d0c2b3fc2bd20
GC-PASS-104002,plastic,2922.6,Erode,recycled,Erode Sorting Plant,"11.3072, 77.4807",7eb9448d6e8692991135e8229b621595ef9f3cda952166c5783fabddff947053
GC-PASS-104003,battery,2858.3,Coimbatore,transported,Coimbatore Sorting Plant,"11.2017, 77.5690",5805e1e825857bc53dac8e071bd959e0d9045ab9fd2fe331c316bfa53f1049d9
GC-PASS-104004,textile,4131.1,Salem,transported,Salem Sorting Plant,"11.3451, 77.2952",631875085946a5ce334966b799ae5698bcd41b780674e50e558fafb7d14254e1
GC-PASS-104005,textile,2462.7,Erode,processed,Erode Sorting Plant,"11.8381, 77.3919",d891deb3e5cc763b7ecddf3c8ac897c0c7ae2410098feb54d2c7f235b16c1d70
GC-PASS-104006,battery,173.9,Salem,recycled,Salem Sorting Plant,"11.3740, 77.7394",65a83bba3ac26a4af21af1fd9dfe0047a1e7f130876172e8ad1177767c483ef3
GC-PASS-104007,metal,1312.8,Coimbatore,transported,Coimbatore Sorting Plant,"11.6289, 77.5097",0c8f373097df0504cf4b32a25a3951f3804fe85c00075cdb64e0a902da84a04f
GC-PASS-104008,metal,4789.6,Coimbatore,sorted,Coimbatore Sorting Plant,"11.2004, 77.2312",bf2cf69f1b432704dca76aab1ea60c8af3ebbafefa3b3778a89c883c81e8b452
GC-PASS-104009,metal,1372.9,Salem,generated,Salem Sorting Plant,"11.4671, 77.5941",e56f83cfe46865bbe3c7036035c9bdfa4691670550b5d0d8c0be158f0ba6c382
GC-PASS-104010,textile,2070.8,Erode,generated,Erode Sorting Plant,"11.3619, 77.3349",9ad70d8f815b12f969d92f0af806b2bce9d83b71e20bec0c1b8162597b0da47d
GC-PASS-104011,paper,4086.3,Tiruppur,generated,Tiruppur Sorting Plant,"11.7082, 77.5364",dc691ff91065b0e015b61f47636492ed73452b9c65905831867249f845aa7c97
GC-PASS-104012,paper,3400.0,Coimbatore,transported,Coimbatore Sorting Plant,"11.3672, 77.7240",6e3439e52e2912145eafa9790ebf86b1b49c95b6aae48bcaa270cd42cb41a39c
GC-PASS-104013,battery,1127.9,Tiruppur,sorted,Tiruppur Sorting Plant,"11.6515, 77.2924",e3697e68aafa14aac1b63d4c44c7bf2368aa3ddc913094406e4981663b8d105c
GC-PASS-104014,battery,2308.6,Erode,sorted,Erode Sorting Plant,"11.3701, 77.6983",331ab10cacb87d218f16c1289e9881bf713badbde84548d43cf75458aee298fa
GC-PASS-104015,battery,1207.6,Tiruppur,generated,Tiruppur Sorting Plant,"11.4950, 77.8055",71ebd9539dd375c4b9e96d0a85c25d1e8cc0f5e62e7dd0fb7a5ccfcab456c8a6
GC-PASS-104016,textile,2751.4,Erode,sorted,Erode Sorting Plant,"11.5077, 77.1385",4ea67381b78c700592bea3074ff41bd41187ac065c28e0292d0a501002925154
GC-PASS-104017,metal,4302.1,Chennai,processed,Chennai Sorting Plant,"11.3719, 77.1259",ef9a011867b19852c38a908ae1e47ac6c9dbc104a6aefd948b5a759477ad1c27
GC-PASS-104018,plastic,1811.0,Tiruppur,processed,Tiruppur Sorting Plant,"11.4577, 77.4157",029da847a6f014ff1a9dd836393bebddd8ea7d4c60aea502e2623156a5d4aeff
GC-PASS-104019,metal,4618.0,Tiruppur,processed,Tiruppur Sorting Plant,"11.6937, 77.2582",1362fe6ffd8ad20793ffaee7adb2ca079466ce6cdf19860c30416e12859d71f9
GC-PASS-104020,metal,1497.2,Erode,processed,Erode Sorting Plant,"11.3386, 77.1530",b5f3a5b44cfecf9f28afcee35603f8c8a6c5afc612c9e0c553c840d9de0f1e4a
GC-PASS-104021,paper,4440.6,Erode,recycled,Erode Sorting Plant,"11.2108, 77.6666",30d1e863fe33541e0b90a0f05e787699abff6d1d00c11e025424eefe6425317c
GC-PASS-104022,metal,2061.1,Erode,generated,Erode Sorting Plant,"11.8809, 77.1472",3fab4d52ea4662613c94e1109502f75c07fb70f07f4a9f42cfc65f1fd7b74447
GC-PASS-104023,metal,1432.8,Chennai,transported,Chennai Sorting Plant,"11.7461, 77.2481",a0a7ed41a5d717eaabff36ffcfd60c38a5f62a82902a27b8ba04aff2adf100ba
GC-PASS-104024,textile,1347.7,Erode,transported,Erode Sorting Plant,"11.8332, 77.1231",04371eab7ad833fa8ffc831c40ecd0c974d56804727f5ec5fc86d427ef323ac9
GC-PASS-104025,plastic,639.4,Coimbatore,processed,Coimbatore Sorting Plant,"11.1197, 77.5511",0694da2e62c7b8edde3bad2c63a8cebe39e52743a1a48ecca6f746fcfce2cce6
GC-PASS-104026,paper,3888.6,Tiruppur,processed,Tiruppur Sorting Plant,"11.6335, 77.2338",0049ed79348355eade147240f48954c6c7cfd5b65ee28d98d2bda439dd2283ef
GC-PASS-104027,paper,4709.4,Coimbatore,generated,Coimbatore Sorting Plant,"11.3862, 77.1609",a09b73a856b6ceeaadb56c2a4d5ce1346184d81d8b326c6c6652e9ff72789ccf
GC-PASS-104028,textile,4366.9,Salem,sorted,Salem Sorting Plant,"11.6682, 77.8157",cf02f83b6f359883ca2f64940796ee94192565309c53dd2e8b225990d791695f
GC-PASS-104029,paper,1934.9,Chennai,sorted,Chennai Sorting Plant,"11.3708, 77.1122",999d55accc12cf022b192b25e0b6271e72b6e2309f10d660ac723a3f14f2dc9f
GC-PASS-104030,textile,2004.5,Coimbatore,recycled,Coimbatore Sorting Plant,"11.1256, 77.5025",f959827594e74bf06746d086ff4f1396684c32875358e761dddc84864870a9a7
GC-PASS-104031,textile,884.6,Erode,recycled,Erode Sorting Plant,"11.4251, 77.7934",ccfbb275638ffa7f797f6bdc1a08b1e751b295926a84e2fedd06104f5637c59e
GC-PASS-104032,textile,576.5,Salem,generated,Salem Sorting Plant,"11.6297, 77.7939",4d69fa1dab23cda40ffee90b82d7063448d2f7b57ae3b491b7f6aad99e04c261
GC-PASS-104033,battery,1382.8,Chennai,generated,Chennai Sorting Plant,"11.1546, 77.8888",7dc2c0f063b67ebe31efc09a47b4c1fc091bdebbe65ce434cbc68bea502ebec6
GC-PASS-104034,plastic,3310.9,Chennai,generated,Chennai Sorting Plant,"11.2822, 77.8760",738ae48fc591dab8fec84e0febc40595d14e5c68b83383d9b0c8a4b813223923
GC-PASS-104035,metal,292.1,Tiruppur,recycled,Tiruppur Sorting Plant,"11.1649, 77.1647",dbe64404d916604eb29d7135a62ab5ca634b32bdff45c7dff6df56264694a134
GC-PASS-104036,metal,1934.3,Coimbatore,transported,Coimbatore Sorting Plant,"11.8117, 77.2863",d74e016b94ecf35ebaca88efc27ac6a019319bb56b1fa8a9e2211a182cd35974
GC-PASS-104037,battery,3945.5,Tiruppur,processed,Tiruppur Sorting Plant,"11.4447, 77.1221",e7984fe5480392bd51549aa8adf3702a826c996f74d33f8dc489697f88e00be3
GC-PASS-104038,textile,567.9,Tiruppur,recycled,Tiruppur Sorting Plant,"11.1617, 77.6444",20a993fc93451b20fa190296d1418dfb0a9364789a1200cdba61a9339673ee99
GC-PASS-104039,battery,2898.4,Chennai,generated,Chennai Sorting Plant,"11.5054, 77.8056",def528cee80d0708427e2514fd86484ba75d8c3f58a61af126a3e83cdc7a999d
GC-PASS-104040,textile,2169.3,Coimbatore,sorted,Coimbatore Sorting Plant,"11.8651, 77.7508",cc053da3a28369a11924029619af40773d5a2e4759948adb24e73500666ccc1f
GC-PASS-104041,plastic,4075.6,Salem,processed,Salem Sorting Plant,"11.5152, 77.4696",6d378b14479f54da6395a3564f735b868681bdab421d7cf6d7cd48c1bff52ba8
GC-PASS-104042,textile,1650.1,Salem,recycled,Salem Sorting Plant,"11.8618, 77.7742",d9c116a88ab6206df093955da930857dce2efd37e388c21440ac6efd10a40850
GC-PASS-104043,metal,1266.2,Salem,processed,Salem Sorting Plant,"11.8072, 77.8280",26c3e61d638c0186ed6615086066caaa9976ecc2f5407b1407f000219004a168
GC-PASS-104044,paper,2369.7,Tiruppur,generated,Tiruppur Sorting Plant,"11.1601, 77.4035",22c6372160a05789b7a023d08d7bb42dc439a1a911586a781ebdc2b8f0509a40
GC-PASS-104045,paper,783.5,Chennai,transported,Chennai Sorting Plant,"11.3674, 77.7350",1e017e80db545a406ae0f9336a808d8509566807464257f1615b32c828b92dc7
GC-PASS-104046,plastic,3682.5,Erode,generated,Erode Sorting Plant,"11.5128, 77.7178",6598e5f6621532f6b9b0929182f2359ff61201fad0f5a1b20dd52be05c6827a9
GC-PASS-104047,plastic,946.5,Coimbatore,transported,Coimbatore Sorting Plant,"11.6670, 77.5796",2fc0ea7290131835f65df92f4509421df02bbc3b161478eb16686c205d00d824
GC-PASS-104048,plastic,2494.9,Chennai,generated,Chennai Sorting Plant,"11.3970, 77.2311",b225996e38edd333d83fd146663a2b85419de53ecf7e0d7634e5512f52214d84
GC-PASS-104049,battery,1638.1,Tiruppur,transported,Tiruppur Sorting Plant,"11.2386, 77.6230",1235deb4f3ff730d9d4f71281c4f1986d4c20d4ae6e3878ac543a5dade47a17c
GC-PASS-104050,plastic,4361.1,Chennai,transported,Chennai Sorting Plant,"11.7857, 77.3145",d72e2c95d4874f81c7b004e825c7cfdd806539ab7b423476269e23d0ca18daf5
GC-PASS-104051,paper,3498.2,Tiruppur,recycled,Tiruppur Sorting Plant,"11.5327, 77.7092",58c91ee641c3a55aa6e3182b635672241a40d85338a607400da31589e203b9a5
GC-PASS-104052,metal,2994.6,Erode,recycled,Erode Sorting Plant,"11.7066, 77.2656",77267b4163ff3c9273f3f8c1e4d1753c737b9ab0d01dad28f62c278b30a9143a
GC-PASS-104053,paper,4387.7,Coimbatore,recycled,Coimbatore Sorting Plant,"11.2988, 77.5085",b2b60d34de0ec416a676c48ea6fadae931ef0234164f380476e4a08ed68c25a0
GC-PASS-104054,plastic,2913.6,Chennai,transported,Chennai Sorting Plant,"11.2116, 77.2076",683f47bbdd09c66776a61725c30bb884c92119a69b3e2a5ed228dee0f24714c7
GC-PASS-104055,paper,1305.4,Erode,sorted,Erode Sorting Plant,"11.6510, 77.1720",55bde319097220b8b8d70289a07fe1ee2bd033666b8f18e31e091dd59097a3b2
GC-PASS-104056,paper,1682.6,Salem,generated,Salem Sorting Plant,"11.5026, 77.5055",4245305c4cb9f74a64d9c935d6aeedaf2caa19b38755fb12638e26eec4c48a4c
GC-PASS-104057,metal,1275.7,Coimbatore,recycled,Coimbatore Sorting Plant,"11.4722, 77.8734",17e19a0927f8f0f846eb42671db96a451a1faf9099c47621a8803df174c8f943
GC-PASS-104058,battery,4661.8,Erode,sorted,Erode Sorting Plant,"11.3005, 77.5549",fa4dc0d4afb4f87589c24ca78258fa94e208670e8968f6e598028e04cc39f24d
GC-PASS-104059,battery,3568.8,Salem,processed,Salem Sorting Plant,"11.1763, 77.6351",44a46d5a1fc43a2c7041682d689a89515324d145f78b14371dec12792ff760bd
GC-PASS-104060,plastic,2070.2,Chennai,processed,Chennai Sorting Plant,"11.8059, 77.7165",dfc8ded399eda93e8981b946c891aea63a12d50f32bbe04db30b9a6e1b52eeef
GC-PASS-104061,paper,2487.2,Coimbatore,generated,Coimbatore Sorting Plant,"11.6591, 77.4641",44b6658d919bcb258139c652979be69c2d5507bbeacc926c52f61693faf58db8
GC-PASS-104062,paper,4785.1,Erode,sorted,Erode Sorting Plant,"11.3407, 77.8018",bc16187c53477faa466fb5753c3cf11bac53704cc9679ca655d221097dda27a4
GC-PASS-104063,paper,735.8,Salem,processed,Salem Sorting Plant,"11.3933, 77.6110",117159d90ad218d7b018c8226a4aa6ff66244ce84cfa48faf322d39b71c1e9da
GC-PASS-104064,textile,2884.1,Salem,recycled,Salem Sorting Plant,"11.4493, 77.5546",a39dee92291743d0f8b04997d9a6f0138260636e096f408fedfef775ada640be
GC-PASS-104065,textile,2808.5,Coimbatore,recycled,Coimbatore Sorting Plant,"11.2354, 77.6827",3767f59d5d4562ee392209aba248bd5a06dbb37283409d2485f4f3bbf7717436
GC-PASS-104066,plastic,1005.9,Coimbatore,processed,Coimbatore Sorting Plant,"11.7228, 77.3831",24d801168cb8dda8d842ebcfff0a7bc9aca0892137bc019492afd35761bebd1a
GC-PASS-104067,textile,3354.3,Chennai,processed,Chennai Sorting Plant,"11.8552, 77.4264",15c65d4fa9420f576c5259353da429fd54af852c8ecd12c5978d421d2223da44
GC-PASS-104068,textile,3507.1,Salem,processed,Salem Sorting Plant,"11.7850, 77.7413",1f98c51d1852f0409c7a252cbdea1bedbec84e3bb4ab703aa9efb16afa80ed39
GC-PASS-104069,plastic,365.4,Coimbatore,processed,Coimbatore Sorting Plant,"11.6152, 77.8978",da639e9634b8b18cc100fc9248900c055f5333814c8b737e0f66df2d2892ccf5
GC-PASS-104070,textile,4733.9,Erode,generated,Erode Sorting Plant,"11.5720, 77.2969",ad9e1f19bdd165eec6ac0400fce54f9a0fa182b83ae03a07d515371affc0a1ee
GC-PASS-104071,textile,2365.5,Tiruppur,processed,Tiruppur Sorting Plant,"11.6491, 77.2374",402e4c30a7e94379fe2e4a72f826cdc273827c3f3c6184f80c008cf1bcf1477f
GC-PASS-104072,battery,4562.5,Tiruppur,processed,Tiruppur Sorting Plant,"11.8098, 77.8180",bbd2ecf8d0060fcc7205b5b53683feff68da4389d5fe66c3b8b7b40012e98a51
GC-PASS-104073,textile,599.7,Erode,processed,Erode Sorting Plant,"11.8820, 77.1643",0e1fb8f2a7c6e982b5f65be714a66345dfe425a6229fce9649cf36d7f0b59cc4
GC-PASS-104074,plastic,2687.8,Erode,recycled,Erode Sorting Plant,"11.5452, 77.7551",58ba7393e51fcbfc133aff71ecb02d557ad9d1694690272c49eadfc1db023f65
GC-PASS-104075,plastic,1604.4,Erode,transported,Erode Sorting Plant,"11.5007, 77.2842",50c6f69f756e6623361f50661b666e49779125a5b496f2616a3909518939645e
GC-PASS-104076,metal,732.0,Erode,processed,Erode Sorting Plant,"11.6265, 77.2811",ddb83123aed261dad6d636ef6968e97b2012440995194a7d14a785c232c747d6
GC-PASS-104077,textile,603.6,Tiruppur,transported,Tiruppur Sorting Plant,"11.5182, 77.1153",e9388d5addeb76a43f90dcdffbd7159612ea5d57d3ecc700bcfc9f7f660c931e
GC-PASS-104078,plastic,2555.1,Coimbatore,transported,Coimbatore Sorting Plant,"11.7077, 77.4631",f7d068e0d8ba6b492dec6d370a24c2a1d35d29a64ba3c38e7d4ea72d36f9ab16
GC-PASS-104079,metal,2330.5,Chennai,transported,Chennai Sorting Plant,"11.4333, 77.7686",236e593c188f46a546f53bef31447215a93582f534734a44bfca55b0e9183470
GC-PASS-104080,plastic,438.7,Erode,generated,Erode Sorting Plant,"11.4819, 77.8953",6d04b002c36f715cbde21e71c62f9003dcd4731fdb5876b315cdb714a10781d3
GC-PASS-104081,paper,2610.8,Coimbatore,recycled,Coimbatore Sorting Plant,"11.5499, 77.3180",12949b5cafe823162007e74feb69c0d55b9d48b09c58b9f502b7ce08ca9e8b14
GC-PASS-104082,metal,2950.2,Tiruppur,transported,Tiruppur Sorting Plant,"11.3542, 77.2133",da1ca345bb3227bdc14e3096663ca0a8b151b1c477ecda04be4de17eabf87de6
GC-PASS-104083,plastic,2207.3,Tiruppur,sorted,Tiruppur Sorting Plant,"11.3431, 77.2387",722e97bdd70b9b2a328f4d53c4cd13f29fb55937414bea29c756b6855d9e4b5e
GC-PASS-104084,battery,1740.7,Salem,recycled,Salem Sorting Plant,"11.6204, 77.6004",cb8aa76b08380bd8e121180f069e98df256bab21865634888e16b6916cd7bc6e
GC-PASS-104085,plastic,3125.2,Tiruppur,processed,Tiruppur Sorting Plant,"11.3113, 77.1957",008a30a58865f05627622685ced2f039f0ba097ba82617327da7876f90101f17
GC-PASS-104086,battery,137.2,Erode,recycled,Erode Sorting Plant,"11.4094, 77.5797",7ebcaf83b7a3213223186739acba7e5a1705be874ad8327d977cf995ba58b938
GC-PASS-104087,textile,2189.2,Tiruppur,generated,Tiruppur Sorting Plant,"11.7338, 77.4993",ff4701bfd304e0750b3d869cbc278d94e48e56b3b89295e56d7fb8e9f27b2edd
GC-PASS-104088,textile,3910.2,Erode,recycled,Erode Sorting Plant,"11.1556, 77.6293",2a82fd550704551b2354e488b8b4600ba149f9e0b214e75a4956e6d596224ab9
GC-PASS-104089,textile,3397.4,Salem,generated,Salem Sorting Plant,"11.7822, 77.7547",caddf4b987bddf5ff68b07e0514601993c7fec6381cb5b5bac6d97f25db24117
GC-PASS-104090,textile,2866.9,Salem,transported,Salem Sorting Plant,"11.3183, 77.8987",39f3182ccc18a5445033ed1526b865645c90f41a34f78135bd4533662cdb4110
GC-PASS-104091,plastic,4627.5,Salem,processed,Salem Sorting Plant,"11.3117, 77.5841",001279ab2adc822f08dd29fd9bdd6965da4c5e6ed037ab96439abe858ea36879
GC-PASS-104092,paper,3982.4,Chennai,generated,Chennai Sorting Plant,"11.7417, 77.5619",29e16c43b55bb205a7e305f409b7be3aab894a30fd767079d5f0d920911f0628
GC-PASS-104093,battery,238.0,Tiruppur,transported,Tiruppur Sorting Plant,"11.1463, 77.4860",05c5b105efacf48d4904309c4ba8afc932537c33b7f917b207fe78e04a328886
GC-PASS-104094,plastic,928.4,Salem,processed,Salem Sorting Plant,"11.1923, 77.4622",c791c07e4e555e858b7481b25ec6011dcf81ac049ee8d086dd20f156546136f8
GC-PASS-104095,textile,1871.6,Coimbatore,generated,Coimbatore Sorting Plant,"11.2376, 77.3815",dbc303c4e265105b93c7c9242fe87c6b902faae89d785bc44acfe617c605af71
GC-PASS-104096,battery,2825.2,Tiruppur,recycled,Tiruppur Sorting Plant,"11.6682, 77.5459",3d57033e086f7c388be2a44310faf7536a5b23009baa2037f2160350599209a5
GC-PASS-104097,battery,691.4,Salem,processed,Salem Sorting Plant,"11.8042, 77.2529",0fab7ad6a45b44e1483667c13eb93ec710ff95f0090458c18164bf7f2b7c056d
GC-PASS-104098,textile,1806.9,Tiruppur,transported,Tiruppur Sorting Plant,"11.6468, 77.5712",6ed92d3ae6c452647d7e3d22bd53d86e27abf5ccb73b1a03327bcda299b6344f
GC-PASS-104099,textile,3621.3,Salem,generated,Salem Sorting Plant,"11.7132, 77.2611",f9dee00d17601fff1399e305829bc835600a8311580df4ab8318c3eb6b826290
GC-PASS-104100,plastic,2621.3,Salem,sorted,Salem Sorting Plant,"11.3769, 77.5253",822058ede4ae5bcac592875e289b86a759a66c0cb0afd52a99172131958329dd
GC-PASS-104101,plastic,876.4,Tiruppur,processed,Tiruppur Sorting Plant,"11.5965, 77.2130",08a765e90e14f0001725330e1522e45f89e92b239549c3255732923a0f71fbba
GC-PASS-104102,plastic,2920.5,Tiruppur,processed,Tiruppur Sorting Plant,"11.6844, 77.2556",a722aae81b45f78ee151bac507665749bee35978306b872766846c993ffa90a5
GC-PASS-104103,battery,2457.1,Coimbatore,recycled,Coimbatore Sorting Plant,"11.7054, 77.1568",fb99e882040cc16929c8dc23cf32abd8160a2757e4fbf96aaaff91f97563de9b
GC-PASS-104104,paper,1179.4,Salem,processed,Salem Sorting Plant,"11.1150, 77.3272",37d7be82d3bf8caa287aeb1f04bf43e7ed68ebdfee5344467475c4f4b0c6fe9f
GC-PASS-104105,paper,1356.6,Erode,processed,Erode Sorting Plant,"11.7539, 77.6516",14dbe31b789a552ca754ea496fa600fa370ce807c5da6dc428fa1e976f7fa498
GC-PASS-104106,metal,1608.8,Erode,generated,Erode Sorting Plant,"11.3078, 77.7214",697e8ffff33521d4597fecb7b9453619f8382f9afbaf1121d55213ad3b916459
GC-PASS-104107,textile,529.7,Tiruppur,sorted,Tiruppur Sorting Plant,"11.2158, 77.1145",a0f13147a2b9d667f4cf20c37adce145df60dbd90716af11fbe3457668bcc83d
GC-PASS-104108,battery,1706.8,Salem,transported,Salem Sorting Plant,"11.7842, 77.4101",61d96a1f743f02a5f9abb9b02b739d947302ff176579692d0e09e86a59e625a0
GC-PASS-104109,battery,902.3,Salem,generated,Salem Sorting Plant,"11.8050, 77.8546",65ef6522be5d8c67bfe58c1441a89714ea5a4332e2d2e2e12713238bf1fa1686
GC-PASS-104110,metal,4163.7,Coimbatore,recycled,Coimbatore Sorting Plant,"11.6785, 77.1907",a0b5e057bfc3632c4e3d0670c145dcaeaf5f1ae85c3cdd8e6adcda4848b098ee
GC-PASS-104111,plastic,3611.1,Coimbatore,recycled,Coimbatore Sorting Plant,"11.2056, 77.3455",0ba0e70db02e7485c631a2ccba83702919b7e9ea3bb4af8f7bc276b55b3b5699
GC-PASS-104112,plastic,920.9,Erode,recycled,Erode Sorting Plant,"11.4978, 77.6279",2e24ea5ba24a3c17986c48ad400b79aaf11043dddb8c90ec152d20e0ce60e76d
GC-PASS-104113,paper,4752.4,Coimbatore,sorted,Coimbatore Sorting Plant,"11.7676, 77.5430",9bc930a85dd4be382fa992bb49a5ba6e5458af3965325211807fabcdbe6edeba
GC-PASS-104114,textile,2586.6,Chennai,transported,Chennai Sorting Plant,"11.7058, 77.8951",06220dea92696cf11fcab8d02e9d1d1f33140dc17a32b0929b9faa436ac3c7f2
GC-PASS-104115,battery,787.8,Chennai,transported,Chennai Sorting Plant,"11.4181, 77.4041",52cde37132d2e153718bd853b70680b98ebcf7bf7d6b6cce6ad1e966be14032f
GC-PASS-104116,metal,4765.3,Tiruppur,recycled,Tiruppur Sorting Plant,"11.5525, 77.6626",2957bb6d0e73b5e6884fa75b42b916bcc8243ead7d95d7f18535e91eda6c09a3
GC-PASS-104117,metal,4290.7,Chennai,processed,Chennai Sorting Plant,"11.6708, 77.3082",ff65b15ea975ceea11a2f0dcb63313ceab5e854dd5d147799da96023c193b3e5
GC-PASS-104118,textile,4151.8,Salem,generated,Salem Sorting Plant,"11.1260, 77.4796",77892e415a562557efd6ba11339062b629ba5aa019f58669beaa373b0260c165
GC-PASS-104119,plastic,1890.9,Erode,sorted,Erode Sorting Plant,"11.3054, 77.8664",42c05b6c755940b10f4c23d9925f611141eba92966f0aabb681aa29ff25ba6f4
GC-PASS-104120,paper,119.7,Chennai,generated,Chennai Sorting Plant,"11.7135, 77.8585",8b461111ba7b0930cf9361435cbcb866824bdaa24566b5ff01f8648c1bbb0224
GC-PASS-104121,paper,895.1,Coimbatore,recycled,Coimbatore Sorting Plant,"11.4422, 77.6016",7937466baeb10785230596092da2a50935eccdb6166eb9ccb6622d2cfa0c1597
GC-PASS-104122,metal,2545.2,Coimbatore,recycled,Coimbatore Sorting Plant,"11.1213, 77.7211",d5bfbd39af47d127ff2d9acd1934beb1cb91fd935913eeebcd295e9f3d561e25
GC-PASS-104123,metal,1848.7,Tiruppur,transported,Tiruppur Sorting Plant,"11.8988, 77.8473",447df3a5c2934f817f95bba1daaba364626a4d1ddc3d8cf1bf00ebd75bf62841
GC-PASS-104124,paper,4676.3,Tiruppur,processed,Tiruppur Sorting Plant,"11.2341, 77.7616",132afda32c35e4bbc90478fdea93c2819fb03896c98f780374791898ab7ca834
GC-PASS-104125,textile,3489.9,Coimbatore,recycled,Coimbatore Sorting Plant,"11.2381, 77.6602",cdb2018ad048e34facbf13e2a9c4987881226e0606e93c2c546eef63b74e1470
GC-PASS-104126,textile,1317.7,Erode,recycled,Erode Sorting Plant,"11.3844, 77.6616",b4c4b647aaad9434a7be4e05d34c28b07b220edfa92c7fe21ce93eb025e74933
GC-PASS-104127,battery,4443.2,Salem,sorted,Salem Sorting Plant,"11.4747, 77.3131",2c0d5138a6f7b42bf0ecb81d6a6e390975c163e6524a281ccb622b55a6efbb19
GC-PASS-104128,plastic,3306.3,Salem,transported,Salem Sorting Plant,"11.2008, 77.2317",ed754271d62db7f87a38a8e228b7e03f8cf1556664d9982e34759c477ebdf3f8
GC-PASS-104129,plastic,1972.6,Chennai,sorted,Chennai Sorting Plant,"11.7258, 77.2473",cb9e88b4af994e32d044f3b422dbc266b21f31c9cb22f9442321e1e75a04e630
GC-PASS-104130,textile,3084.3,Tiruppur,transported,Tiruppur Sorting Plant,"11.3312, 77.2946",56300baee60ffd5c68835571c172858516f97da5501d79a71c3d476866cd8778
GC-PASS-104131,plastic,199.9,Erode,generated,Erode Sorting Plant,"11.6290, 77.4691",04320865bfbc1755f9fa345fce5e3f01900b47474a06f8ad031cb8ec1a1c1fca
GC-PASS-104132,battery,2209.2,Coimbatore,transported,Coimbatore Sorting Plant,"11.1172, 77.1998",8a939a3d73f900c31ae1d606721df61a6a0c64b780095a65e8cd22eae7d8c33b
GC-PASS-104133,textile,2327.1,Chennai,processed,Chennai Sorting Plant,"11.8362, 77.5620",bf0465545d17689b67041f8810a06e0227aed175994fab1c6feb9d9c6498d13c
GC-PASS-104134,textile,820.9,Erode,generated,Erode Sorting Plant,"11.6884, 77.7183",9bb9355790563f353201b59a64ba1c23ffa15836dbf4e5b8bb1cf2cd69edd065
GC-PASS-104135,textile,2502.5,Tiruppur,generated,Tiruppur Sorting Plant,"11.5972, 77.8999",62297c975fa6ec3018738e03022b0b5cb87a64be0c77b6d249e1366778a7e466
GC-PASS-104136,plastic,886.3,Chennai,generated,Chennai Sorting Plant,"11.8390, 77.7777",b00f10e8ce5eba98e3b0850595e122028be4c59097105e0eb985371e6a3fecc0
GC-PASS-104137,plastic,341.6,Tiruppur,processed,Tiruppur Sorting Plant,"11.2961, 77.1937",9af1005d83e80607f225750d5a10b9e5e6b9efeddb8d5802c786bbc9d5a87732
GC-PASS-104138,paper,2394.4,Chennai,processed,Chennai Sorting Plant,"11.3905, 77.7766",951fe14e4a4fb5c779e6a2c9ccbc06bacc251f3a376f40ad9d08fc93e15615de
GC-PASS-104139,metal,3679.6,Chennai,recycled,Chennai Sorting Plant,"11.3694, 77.4595",ba1fa9dc6e30f518be11bbe5b032354c66262a8b8d09797d400befd50b5d3b8a
GC-PASS-104140,paper,1129.2,Chennai,sorted,Chennai Sorting Plant,"11.2657, 77.3100",a82ebda01d088c5c8c2cbf529d3df8c110b3a8bf3d7eb9bdebfe96ab3dbe44bf
GC-PASS-104141,metal,3822.1,Salem,recycled,Salem Sorting Plant,"11.3226, 77.5388",4446c652df6a25f74f617fc318fa804543e0ee33d70c774a93cdf317861edb09
GC-PASS-104142,battery,1594.4,Tiruppur,recycled,Tiruppur Sorting Plant,"11.8316, 77.3843",ecf01a96dd02515ae8eabab67d9cfc338234bedbe1cb06e9c36dbcc52e9e134d
GC-PASS-104143,paper,249.7,Tiruppur,processed,Tiruppur Sorting Plant,"11.6363, 77.1425",34f05b4230dd2c7835c6687825898042444d51924443891726f821639c47acba
