date,material,industry,quantity,price,month,season,demand_index
2026-02-02,battery,construction,1762.07,141.72,2,monsoon,8.5
2026-02-02,battery,automotive,1599.08,143.51,2,monsoon,8.28
2026-02-02,textile,textiles,3471.91,12.32,2,monsoon,8.07
2026-02-02,metal,textiles,1086.46,93.29,2,monsoon,8.71
2026-02-02,textile,packaging,1743.71,14.63,2,monsoon,7.39
2026-02-03,organic,agriculture,2511.22,4.7,2,monsoon,8.47
2026-02-03,metal,electronics,2767.68,92.82,2,monsoon,8.38
2026-02-03,plastic,automotive,4710.05,23.28,2,monsoon,8.56
2026-02-03,battery,agriculture,3366.65,162.02,2,monsoon,8.0
2026-02-03,textile,automotive,1694.63,13.73,2,monsoon,7.81
2026-02-03,battery,electronics,4192.16,123.26,2,monsoon,8.66
2026-02-03,paper,automotive,3616.44,10.92,2,monsoon,7.05
2026-02-04,paper,packaging,911.44,10.83,2,monsoon,7.5
2026-02-04,metal,agriculture,931.26,92.07,2,monsoon,7.62
2026-02-04,glass,automotive,2728.93,16.7,2,monsoon,7.93
2026-02-04,glass,agriculture,1115.95,16.32,2,monsoon,8.05
2026-02-04,plastic,textiles,2157.61,22.16,2,monsoon,8.4
2026-02-04,metal,agriculture,4288.89,90.37,2,monsoon,7.57
2026-02-05,organic,electronics,3629.8,4.17,2,monsoon,8.54
2026-02-05,paper,agriculture,3529.0,11.96,2,monsoon,6.65
2026-02-05,paper,agriculture,3694.1,11.26,2,monsoon,7.99
2026-02-05,organic,agriculture,2276.84,4.33,2,monsoon,7.74
2026-02-05,paper,agriculture,1288.25,10.03,2,monsoon,7.42
2026-02-06,organic,electronics,4594.8,4.44,2,monsoon,8.28
2026-02-06,plastic,automotive,4568.59,24.62,2,monsoon,8.69
2026-02-07,organic,packaging,1542.65,4.13,2,monsoon,8.1
2026-02-07,battery,packaging,4052.21,131.47,2,monsoon,7.48
2026-02-07,glass,construction,651.54,15.9,2,monsoon,8.23
2026-02-07,textile,electronics,2539.8,11.51,2,monsoon,8.53
2026-02-07,glass,textiles,875.73,16.72,2,monsoon,8.63
2026-02-07,battery,electronics,1319.71,141.77,2,monsoon,7.47
2026-02-07,glass,construction,2659.8,17.05,2,monsoon,8.4
2026-02-07,organic,automotive,1896.78,4.1,2,monsoon,8.63
2026-02-07,paper,electronics,3187.1,10.61,2,monsoon,8.94
2026-02-07,paper,automotive,3933.59,11.06,2,monsoon,7.44
2026-02-08,textile,agriculture,965.9,13.27,2,monsoon,8.44
2026-02-08,textile,textiles,683.78,14.01,2,monsoon,8.62
2026-02-08,battery,packaging,2144.06,136.91,2,monsoon,7.42
2026-02-08,glass,agriculture,3766.91,15.72,2,monsoon,8.28
2026-02-08,paper,electronics,784.68,10.44,2,monsoon,8.06
2026-02-08,glass,automotive,4259.93,17.46,2,monsoon,8.79
2026-02-09,textile,construction,1237.21,14.47,2,monsoon,7.38
2026-02-09,textile,electronics,1680.54,14.17,2,monsoon,7.74
2026-02-09,textile,automotive,2519.44,13.62,2,monsoon,7.48
2026-02-10,textile,textiles,2694.5,13.82,2,monsoon,8.06
2026-02-10,paper,electronics,1066.8,10.53,2,monsoon,8.44
2026-02-10,metal,electronics,3651.1,94.74,2,monsoon,7.76
2026-02-10,glass,agriculture,2403.08,15.63,2,monsoon,8.43
2026-02-10,metal,electronics,4326.61,101.21,2,monsoon,8.32
2026-02-10,paper,automotive,4763.02,10.23,2,monsoon,8.74
2026-02-11,glass,packaging,3265.16,15.2,2,monsoon,8.67
2026-02-11,battery,agriculture,910.59,133.69,2,monsoon,7.63
2026-02-11,textile,construction,3939.68,14.25,2,monsoon,7.62
2026-02-11,metal,packaging,4749.79,95.54,2,monsoon,8.83
2026-02-11,metal,packaging,4567.56,98.41,2,monsoon,7.86
2026-02-12,glass,packaging,4551.63,17.1,2,monsoon,7.88
2026-02-12,metal,construction,4573.14,91.94,2,monsoon,8.83
2026-02-12,organic,agriculture,4530.84,4.51,2,monsoon,9.01
2026-02-12,battery,construction,1322.03,136.72,2,monsoon,7.46
2026-02-12,organic,packaging,4964.6,4.28,2,monsoon,7.31
2026-02-12,metal,textiles,3341.95,93.09,2,monsoon,8.06
2026-02-12,battery,automotive,2119.97,134.0,2,monsoon,7.61
2026-02-12,glass,packaging,2204.51,15.49,2,monsoon,7.85
2026-02-12,glass,automotive,3182.82,15.99,2,monsoon,8.23
2026-02-13,organic,agriculture,1469.81,4.68,2,monsoon,7.56
2026-02-13,textile,construction,4494.89,13.15,2,monsoon,8.56
2026-02-13,battery,agriculture,4577.64,132.49,2,monsoon,7.8
2026-02-13,paper,packaging,4707.89,11.8,2,monsoon,7.77
2026-02-13,metal,automotive,2048.35,98.85,2,monsoon,7.65
2026-02-13,plastic,agriculture,4785.89,22.4,2,monsoon,8.66
2026-02-14,battery,packaging,2441.9,128.66,2,monsoon,7.99
2026-02-15,organic,packaging,3969.12,4.61,2,monsoon,7.76
2026-02-15,battery,electronics,3104.99,146.11,2,monsoon,6.84
2026-02-15,textile,packaging,1590.9,13.23,2,monsoon,7.43
2026-02-15,metal,agriculture,4642.77,103.3,2,monsoon,8.57
2026-02-15,textile,construction,2499.96,14.25,2,monsoon,8.09
2026-02-15,textile,packaging,2480.15,14.41,2,monsoon,7.0
2026-02-15,organic,construction,2233.23,4.61,2,monsoon,8.03
2026-02-16,organic,automotive,4462.62,4.76,2,monsoon,8.16
2026-02-16,organic,textiles,4721.33,4.19,2,monsoon,8.24
2026-02-16,battery,packaging,1645.32,134.38,2,monsoon,8.96
2026-02-16,battery,packaging,2476.21,135.94,2,monsoon,7.97
2026-02-16,textile,packaging,3438.72,14.25,2,monsoon,9.28
2026-02-16,glass,packaging,727.34,15.71,2,monsoon,8.11
2026-02-16,glass,construction,2443.02,15.9,2,monsoon,8.35
2026-02-17,paper,agriculture,4885.74,11.19,2,monsoon,8.16
2026-02-17,textile,textiles,1433.2,12.53,2,monsoon,7.81
2026-02-17,organic,agriculture,4496.89,4.39,2,monsoon,8.57
2026-02-17,battery,automotive,2804.92,141.71,2,monsoon,7.74
2026-02-17,paper,textiles,2663.11,11.65,2,monsoon,6.76
2026-02-17,textile,packaging,3080.07,12.58,2,monsoon,8.4
2026-02-17,metal,packaging,1025.62,94.21,2,monsoon,7.67
2026-02-18,battery,packaging,3026.86,136.84,2,monsoon,8.04
2026-02-18,textile,textiles,1663.81,13.2,2,monsoon,8.23
2026-02-18,paper,textiles,1100.08,10.69,2,monsoon,7.71
2026-02-18,plastic,packaging,1218.71,23.51,2,monsoon,8.28
2026-02-18,paper,agriculture,599.18,11.12,2,monsoon,9.21
2026-02-18,textile,automotive,789.77,14.02,2,monsoon,7.26
2026-02-19,plastic,electronics,600.92,24.02,2,monsoon,7.71
2026-02-19,metal,packaging,4993.66,94.7,2,monsoon,8.41
2026-02-19,organic,electronics,3873.86,4.22,2,monsoon,7.71
2026-02-19,paper,agriculture,4263.66,11.26,2,monsoon,8.21
2026-02-19,paper,construction,2564.55,10.66,2,monsoon,7.9
2026-02-19,textile,construction,622.92,14.32,2,monsoon,8.84
2026-02-19,battery,textiles,1511.38,131.5,2,monsoon,7.8
2026-02-20,metal,electronics,769.02,100.89,2,monsoon,8.39
2026-02-20,textile,packaging,2524.5,13.9,2,monsoon,8.38
2026-02-20,organic,textiles,559.71,4.91,2,monsoon,8.18
2026-02-20,paper,packaging,2320.21,11.89,2,monsoon,7.82
2026-02-21,organic,electronics,1027.72,4.74,2,monsoon,8.22
2026-02-21,glass,textiles,1235.87,16.15,2,monsoon,7.56
2026-02-21,battery,textiles,3232.99,135.06,2,monsoon,7.4
2026-02-21,metal,agriculture,4781.49,105.8,2,monsoon,7.71
2026-02-21,paper,textiles,1683.73,10.85,2,monsoon,7.63
2026-02-21,textile,electronics,1372.05,14.02,2,monsoon,7.6
2026-02-21,plastic,electronics,1932.47,22.15,2,monsoon,7.73
2026-02-21,glass,construction,2527.49,18.58,2,monsoon,8.53
2026-02-22,glass,packaging,1735.76,17.27,2,monsoon,8.81
2026-02-22,metal,electronics,825.0,94.31,2,monsoon,8.78
2026-02-22,battery,automotive,3612.19,141.12,2,monsoon,7.58
2026-02-22,textile,textiles,2679.47,14.69,2,monsoon,7.36
2026-02-22,textile,textiles,925.93,13.35,2,monsoon,8.08
2026-02-22,metal,agriculture,3441.04,97.3,2,monsoon,7.84
2026-02-23,plastic,construction,2559.94,21.58,2,monsoon,8.35
2026-02-23,paper,packaging,3467.3,9.88,2,monsoon,7.72
2026-02-23,organic,packaging,3444.97,4.24,2,monsoon,8.67
2026-02-23,plastic,agriculture,2465.32,23.09,2,monsoon,7.91
2026-02-23,glass,textiles,4693.75,16.25,2,monsoon,8.45
2026-02-23,plastic,textiles,893.07,23.21,2,monsoon,8.18
2026-02-23,paper,electronics,4470.36,11.0,2,monsoon,8.08
2026-02-24,plastic,construction,4190.26,20.92,2,monsoon,8.51
2026-02-24,glass,agriculture,1366.38,15.69,2,monsoon,8.21
2026-02-24,battery,packaging,3503.08,135.95,2,monsoon,8.49
2026-02-24,organic,packaging,1301.39,4.69,2,monsoon,7.9
2026-02-24,glass,electronics,3688.61,17.55,2,monsoon,8.66
2026-02-24,textile,packaging,1944.15,14.27,2,monsoon,7.58
2026-02-24,plastic,packaging,1849.79,21.99,2,monsoon,8.15
2026-02-24,organic,textiles,2629.44,4.59,2,monsoon,8.25
2026-02-24,battery,packaging,1658.35,123.5,2,monsoon,7.39
2026-02-25,textile,electronics,3286.28,13.16,2,monsoon,7.16
2026-02-25,paper,packaging,853.05,11.1,2,monsoon,8.46
2026-02-25,plastic,electronics,582.71,21.1,2,monsoon,8.56
2026-02-25,battery,construction,2128.9,116.91,2,monsoon,7.45
2026-02-26,plastic,agriculture,3378.23,21.49,2,monsoon,8.22
2026-02-26,organic,automotive,3025.76,4.31,2,monsoon,8.89
2026-02-26,plastic,electronics,2762.94,21.59,2,monsoon,8.01
2026-02-26,metal,automotive,1263.71,96.61,2,monsoon,7.29
2026-02-27,glass,automotive,1479.26,16.48,2,monsoon,8.64
2026-02-27,plastic,packaging,2960.13,22.15,2,monsoon,8.39
2026-02-27,organic,textiles,708.81,4.86,2,monsoon,8.74
2026-02-28,battery,textiles,646.19,142.17,2,monsoon,9.19
2026-02-28,battery,automotive,1559.66,122.89,2,monsoon,7.36
2026-02-28,paper,automotive,3442.65,10.4,2,monsoon,8.3
2026-02-28,glass,packaging,1879.06,15.51,2,monsoon,8.55
2026-03-01,plastic,textiles,1621.83,27.64,3,winter,7.46
2026-03-01,metal,automotive,737.35,120.57,3,winter,7.94
2026-03-01,textile,construction,2129.82,16.22,3,winter,9.28
2026-03-01,plastic,construction,4192.52,28.3,3,winter,8.43
2026-03-01,textile,textiles,3062.85,16.26,3,winter,8.16
2026-03-01,metal,construction,4083.09,126.1,3,winter,7.69
2026-03-01,textile,construction,2866.81,16.39,3,winter,7.91
2026-03-02,battery,automotive,1617.16,155.58,3,winter,8.53
2026-03-02,paper,textiles,2131.19,13.42,3,winter,7.21
2026-03-02,battery,textiles,2466.41,169.73,3,winter,7.7
2026-03-02,textile,textiles,3044.55,16.06,3,winter,8.4
2026-03-02,organic,textiles,3503.29,5.45,3,winter,8.71
2026-03-02,glass,textiles,2313.0,19.84,3,winter,9.55
2026-03-02,organic,construction,2706.84,5.18,3,winter,8.49
2026-03-02,textile,agriculture,3824.49,16.13,3,winter,9.04
2026-03-03,glass,construction,1643.81,20.26,3,winter,8.62
2026-03-03,organic,textiles,1195.54,5.42,3,winter,8.53
2026-03-03,textile,packaging,3230.87,16.95,3,winter,8.61
2026-03-03,textile,packaging,3902.32,16.41,3,winter,7.78
2026-03-03,paper,textiles,4762.53,13.71,3,winter,8.08
2026-03-03,paper,automotive,3857.68,13.38,3,winter,7.49
2026-03-03,paper,textiles,550.2,13.67,3,winter,7.68
2026-03-04,plastic,textiles,1641.27,27.7,3,winter,8.74
2026-03-04,battery,electronics,2688.82,155.11,3,winter,8.25
2026-03-04,plastic,packaging,4876.51,26.97,3,winter,8.45
2026-03-04,glass,agriculture,859.74,20.46,3,winter,8.13
2026-03-04,glass,construction,4619.7,20.2,3,winter,8.13
2026-03-04,battery,textiles,4535.53,164.67,3,winter,8.35
2026-03-04,glass,agriculture,3877.36,20.94,3,winter,7.76
2026-03-04,glass,agriculture,1327.53,20.54,3,winter,8.63
2026-03-04,plastic,packaging,3817.73,27.68,3,winter,8.52
2026-03-04,metal,textiles,3316.09,114.63,3,winter,8.22
2026-03-05,textile,construction,4362.19,17.87,3,winter,8.78
2026-03-05,textile,textiles,4947.11,17.32,3,winter,8.41
2026-03-05,glass,construction,4296.04,18.87,3,winter,7.33
2026-03-05,textile,electronics,3555.05,15.38,3,winter,8.42
2026-03-06,battery,construction,2651.45,170.82,3,winter,8.08
2026-03-06,battery,packaging,3097.76,173.41,3,winter,8.62
2026-03-06,paper,automotive,1420.3,13.87,3,winter,7.08
2026-03-06,paper,automotive,4509.13,13.16,3,winter,7.83
2026-03-06,plastic,construction,3971.54,24.73,3,winter,8.24
2026-03-07,organic,agriculture,543.1,6.0,3,winter,8.75
2026-03-07,battery,textiles,3622.13,154.07,3,winter,8.38
2026-03-07,battery,agriculture,2096.98,158.54,3,winter,8.53
2026-03-07,metal,automotive,2836.43,118.43,3,winter,8.08
2026-03-07,metal,agriculture,3602.63,118.92,3,winter,7.8
2026-03-07,textile,textiles,1347.04,17.36,3,winter,8.4
2026-03-08,textile,automotive,2266.26,16.72,3,winter,8.72
2026-03-08,metal,construction,2890.82,116.97,3,winter,9.16
2026-03-08,organic,automotive,2556.03,5.83,3,winter,7.19
2026-03-08,metal,automotive,3627.15,124.31,3,winter,8.71
2026-03-08,plastic,textiles,3273.71,27.77,3,winter,7.41
2026-03-08,textile,electronics,3117.59,16.78,3,winter,8.36
2026-03-08,metal,electronics,1850.82,122.92,3,winter,7.96
2026-03-08,textile,electronics,4108.41,17.6,3,winter,7.82
2026-03-09,textile,packaging,4923.13,15.91,3,winter,8.11
2026-03-09,paper,electronics,2460.46,13.34,3,winter,8.48
2026-03-09,organic,packaging,1716.88,5.23,3,winter,8.67
2026-03-10,battery,electronics,924.41,167.26,3,winter,8.23
2026-03-10,plastic,automotive,854.68,28.09,3,winter,8.99
2026-03-10,glass,electronics,3880.32,19.64,3,winter,8.01
2026-03-10,metal,textiles,1709.03,120.99,3,winter,8.04
2026-03-10,paper,electronics,3798.2,12.82,3,winter,7.6
2026-03-10,organic,packaging,3122.23,5.73,3,winter,8.55
2026-03-10,paper,agriculture,2892.47,12.14,3,winter,8.4
2026-03-10,textile,construction,3111.85,16.1,3,winter,7.44
2026-03-10,battery,agriculture,4098.55,172.83,3,winter,8.33
2026-03-10,plastic,packaging,2254.13,27.73,3,winter,8.5
2026-03-11,paper,agriculture,2336.86,13.44,3,winter,8.32
2026-03-11,organic,packaging,2249.76,5.6,3,winter,8.75
2026-03-11,battery,packaging,837.03,159.64,3,winter,7.95
2026-03-11,battery,packaging,2859.29,152.46,3,winter,7.85
2026-03-11,organic,construction,2402.52,5.47,3,winter,8.48
2026-03-12,plastic,packaging,2184.34,27.73,3,winter,8.34
2026-03-12,metal,agriculture,2546.21,131.48,3,winter,7.15
2026-03-12,textile,automotive,3683.25,16.48,3,winter,8.29
2026-03-12,paper,electronics,1409.38,14.03,3,winter,8.54
2026-03-12,plastic,textiles,610.16,26.75,3,winter,8.17
2026-03-13,plastic,construction,2012.23,28.89,3,winter,8.97
2026-03-13,glass,textiles,3429.37,19.52,3,winter,8.87
2026-03-13,battery,electronics,4761.68,172.59,3,winter,8.27
2026-03-13,textile,packaging,2342.04,17.39,3,winter,8.98
2026-03-13,battery,packaging,2362.68,166.19,3,winter,8.66
2026-03-13,metal,agriculture,802.58,128.24,3,winter,8.19
2026-03-13,organic,electronics,4633.85,5.37,3,winter,8.69
2026-03-13,paper,textiles,4113.53,12.66,3,winter,8.59
2026-03-14,metal,textiles,2251.44,127.04,3,winter,7.48
2026-03-14,plastic,construction,2097.71,26.92,3,winter,8.58
2026-03-14,paper,agriculture,1503.4,12.37,3,winter,8.58
2026-03-14,textile,automotive,1141.9,16.75,3,winter,8.41
2026-03-14,textile,construction,4697.81,16.5,3,winter,7.86
2026-03-14,textile,textiles,814.27,16.67,3,winter,7.74
2026-03-14,textile,packaging,1972.66,15.88,3,winter,8.44
2026-03-14,organic,electronics,3333.33,5.52,3,winter,8.44
2026-03-14,battery,agriculture,3834.12,172.39,3,winter,7.56
2026-03-15,paper,electronics,2015.73,13.72,3,winter,7.8
2026-03-15,organic,packaging,4067.78,5.61,3,winter,8.11
2026-03-15,plastic,construction,1336.63,27.03,3,winter,8.34
2026-03-15,paper,agriculture,4546.5,12.81,3,winter,7.53
2026-03-15,organic,construction,3073.28,5.31,3,winter,7.86
2026-03-15,organic,electronics,2238.06,4.95,3,winter,8.15
2026-03-15,textile,automotive,4906.55,16.99,3,winter,8.73
2026-03-15,metal,automotive,1557.47,126.12,3,winter,8.5
2026-03-15,plastic,automotive,3720.07,28.43,3,winter,8.3
2026-03-15,paper,packaging,4078.0,12.84,3,winter,8.12
2026-03-15,textile,electronics,2705.54,17.83,3,winter,8.42
2026-03-15,paper,textiles,2169.67,13.33,3,winter,8.79
2026-03-16,plastic,agriculture,1581.11,25.27,3,winter,8.57
2026-03-16,plastic,packaging,4637.4,27.33,3,winter,7.96
2026-03-16,plastic,agriculture,1324.39,27.9,3,winter,8.31
2026-03-16,plastic,electronics,4565.07,26.39,3,winter,8.1
2026-03-16,organic,construction,2651.72,5.66,3,winter,8.92
2026-03-16,plastic,electronics,2318.03,27.88,3,winter,8.89
2026-03-16,textile,construction,3582.68,15.59,3,winter,7.72
2026-03-17,battery,automotive,1748.88,167.98,3,winter,7.61
2026-03-17,organic,textiles,1657.03,4.98,3,winter,8.15
2026-03-17,metal,agriculture,555.53,123.37,3,winter,7.95
2026-03-18,plastic,agriculture,3183.77,28.95,3,winter,8.02
2026-03-18,battery,agriculture,4510.77,161.08,3,winter,8.52
2026-03-18,battery,textiles,4251.23,166.72,3,winter,7.91
2026-03-18,metal,packaging,4641.22,110.46,3,winter,7.76
2026-03-18,paper,automotive,1214.26,13.31,3,winter,7.07
2026-03-19,battery,agriculture,4357.36,163.21,3,winter,8.92
2026-03-19,organic,automotive,4184.94,5.18,3,winter,8.73
2026-03-19,organic,construction,2607.15,5.27,3,winter,8.06
2026-03-19,plastic,automotive,4383.81,26.96,3,winter,7.38
2026-03-19,glass,automotive,562.04,19.58,3,winter,8.49
2026-03-19,textile,automotive,1428.74,15.77,3,winter,8.34
2026-03-19,textile,packaging,3804.15,15.84,3,winter,9.47
2026-03-20,organic,agriculture,2489.9,5.49,3,winter,8.61
2026-03-20,plastic,packaging,2770.79,29.05,3,winter,7.92
2026-03-20,metal,construction,2127.49,126.38,3,winter,8.7
2026-03-20,metal,electronics,1267.32,127.98,3,winter,8.74
2026-03-20,metal,construction,610.99,123.68,3,winter,8.37
2026-03-20,glass,textiles,1217.71,19.3,3,winter,8.3
2026-03-21,plastic,agriculture,4514.86,27.15,3,winter,7.82
2026-03-21,textile,agriculture,1834.3,15.34,3,winter,8.02
2026-03-21,textile,electronics,710.42,15.33,3,winter,8.39
2026-03-22,plastic,agriculture,4530.43,27.03,3,winter,8.44
2026-03-22,paper,construction,1641.67,12.59,3,winter,8.11
2026-03-23,organic,packaging,1665.66,5.26,3,winter,8.63
2026-03-23,metal,packaging,2426.67,129.74,3,winter,7.92
2026-03-23,paper,packaging,1778.61,12.88,3,winter,8.44
2026-03-23,battery,automotive,1060.72,164.85,3,winter,9.0
2026-03-23,paper,construction,4360.76,13.01,3,winter,8.11
2026-03-23,textile,construction,3874.55,17.26,3,winter,7.93
2026-03-23,metal,textiles,827.31,116.06,3,winter,7.63
2026-03-23,paper,agriculture,1470.24,13.32,3,winter,7.02
2026-03-23,paper,textiles,2591.25,12.98,3,winter,8.25
2026-03-23,glass,electronics,3073.31,19.61,3,winter,7.91
2026-03-23,paper,packaging,2733.17,14.13,3,winter,8.75
2026-03-23,plastic,automotive,1725.04,26.99,3,winter,8.63
2026-03-23,organic,construction,1170.93,5.47,3,winter,8.54
2026-03-24,glass,agriculture,1244.84,20.18,3,winter,8.09
2026-03-24,paper,agriculture,3214.89,13.58,3,winter,8.05
2026-03-24,textile,electronics,4626.61,17.06,3,winter,8.9
2026-03-24,metal,construction,3054.93,128.68,3,winter,8.71
2026-03-24,metal,textiles,4799.86,119.61,3,winter,8.48
2026-03-25,plastic,textiles,2552.3,28.72,3,winter,8.39
2026-03-25,glass,packaging,2334.87,20.21,3,winter,7.8
2026-03-25,paper,textiles,1431.5,14.25,3,winter,8.77
2026-03-25,glass,packaging,566.12,18.43,3,winter,7.72
2026-03-25,textile,packaging,4579.39,16.17,3,winter,8.85
2026-03-25,organic,agriculture,1026.7,5.48,3,winter,8.25
2026-03-25,textile,construction,4352.85,16.49,3,winter,8.05
2026-03-26,organic,textiles,4544.65,5.67,3,winter,8.63
2026-03-26,textile,electronics,1860.79,16.8,3,winter,7.53
2026-03-26,textile,textiles,848.43,17.12,3,winter,8.37
2026-03-26,metal,agriculture,1374.47,120.65,3,winter,8.4
2026-03-26,textile,electronics,3664.67,16.08,3,winter,7.61
2026-03-26,textile,textiles,4897.32,17.28,3,winter,8.41
2026-03-26,paper,agriculture,915.56,12.95,3,winter,8.37
2026-03-26,textile,construction,4568.63,16.25,3,winter,8.88
2026-03-27,battery,electronics,1785.25,160.09,3,winter,8.81
2026-03-27,metal,electronics,579.27,116.69,3,winter,7.81
2026-03-27,plastic,electronics,2089.99,27.75,3,winter,8.06
2026-03-27,glass,automotive,4776.07,18.61,3,winter,8.18
2026-03-27,plastic,agriculture,4289.3,29.37,3,winter,8.34
2026-03-28,textile,automotive,3660.88,16.34,3,winter,7.75
2026-03-28,metal,electronics,1388.04,119.76,3,winter,8.9
2026-03-28,glass,automotive,2563.96,21.05,3,winter,8.84
2026-03-28,plastic,textiles,3168.29,27.06,3,winter,7.91
2026-03-28,battery,automotive,4007.41,158.81,3,winter,8.72
2026-03-28,textile,electronics,4108.22,14.87,3,winter,8.03
2026-03-28,metal,packaging,4905.97,120.68,3,winter,9.22
2026-03-28,plastic,electronics,1508.55,28.63,3,winter,8.53
2026-03-29,battery,construction,3647.29,159.3,3,winter,7.24
2026-03-29,metal,electronics,4997.73,116.28,3,winter,8.0
2026-03-29,glass,textiles,1090.91,20.27,3,winter,8.6
2026-03-29,textile,packaging,567.6,17.1,3,winter,7.45
2026-03-29,plastic,textiles,1464.56,26.59,3,winter,8.21
2026-03-30,organic,packaging,1735.92,5.69,3,winter,8.56
2026-03-30,plastic,textiles,4434.33,27.27,3,winter,8.2
2026-03-30,metal,agriculture,3867.05,119.3,3,winter,8.06
2026-03-30,paper,electronics,4398.05,12.54,3,winter,8.21
2026-03-30,plastic,automotive,2447.51,28.3,3,winter,9.2
2026-03-30,paper,textiles,4316.07,13.73,3,winter,8.63
2026-03-30,organic,construction,1448.1,5.37,3,winter,8.71
2026-03-31,battery,textiles,2596.13,163.26,3,winter,7.46
2026-03-31,battery,textiles,2480.19,160.46,3,winter,8.02
2026-03-31,organic,electronics,4279.17,5.23,3,winter,8.51
2026-03-31,plastic,automotive,3251.01,28.02,3,winter,8.73
2026-03-31,battery,electronics,2441.88,174.11,3,winter,7.86
2026-03-31,plastic,construction,4282.02,28.65,3,winter,8.06
2026-03-31,glass,automotive,1913.08,18.51,3,winter,8.28
2026-03-31,organic,packaging,2919.23,5.85,3,winter,8.28
2026-03-31,battery,electronics,3444.06,160.45,3,winter,9.49
2026-04-01,plastic,textiles,3228.67,24.35,4,spring,8.57
2026-04-01,glass,textiles,4497.94,17.81,4,spring,8.67
2026-04-01,plastic,textiles,4620.17,23.56,4,spring,8.06
2026-04-01,metal,agriculture,1150.61,105.64,4,spring,8.32
2026-04-01,organic,automotive,1977.72,5.33,4,spring,8.89
2026-04-01,battery,automotive,872.59,139.24,4,spring,8.39
2026-04-02,glass,electronics,1130.29,16.95,4,spring,7.3
2026-04-02,glass,automotive,2432.95,17.21,4,spring,8.56
2026-04-02,paper,agriculture,1982.97,12.0,4,spring,8.44
2026-04-02,textile,construction,1899.95,15.33,4,spring,8.26
2026-04-02,plastic,automotive,4847.1,24.59,4,spring,7.64
2026-04-02,paper,agriculture,730.22,10.95,4,spring,8.03
2026-04-03,plastic,automotive,3702.63,25.53,4,spring,8.42
2026-04-03,metal,textiles,2486.3,99.16,4,spring,8.69
2026-04-03,metal,automotive,4311.16,114.93,4,spring,7.77
2026-04-03,textile,electronics,3965.41,14.98,4,spring,8.97
2026-04-03,paper,agriculture,4705.45,12.6,4,spring,7.76
2026-04-03,battery,packaging,3936.13,149.77,4,spring,7.72
2026-04-03,paper,construction,1426.29,11.8,4,spring,7.83
2026-04-03,plastic,construction,2463.51,22.63,4,spring,8.41
2026-04-03,textile,packaging,2982.15,14.77,4,spring,7.52
2026-04-03,organic,agriculture,4988.05,4.83,4,spring,8.55
2026-04-04,organic,textiles,665.75,5.34,4,spring,7.84
2026-04-04,plastic,packaging,654.57,26.29,4,spring,7.92
2026-04-04,organic,construction,1934.04,5.44,4,spring,7.52
2026-04-04,glass,automotive,775.99,19.23,4,spring,7.69
2026-04-04,paper,construction,3391.54,13.12,4,spring,7.57
2026-04-04,battery,electronics,2832.64,151.45,4,spring,7.78
2026-04-04,glass,agriculture,1477.13,16.66,4,spring,7.55
2026-04-05,glass,automotive,3949.78,18.15,4,spring,8.32
2026-04-05,glass,agriculture,3312.62,18.31,4,spring,8.31
2026-04-05,textile,automotive,1672.26,15.86,4,spring,8.25
2026-04-05,paper,automotive,4434.75,11.06,4,spring,7.78
2026-04-06,plastic,agriculture,3169.62,25.44,4,spring,9.04
2026-04-06,organic,textiles,4421.14,5.11,4,spring,8.13
2026-04-07,paper,textiles,4136.76,12.51,4,spring,8.26
2026-04-07,textile,textiles,807.57,15.12,4,spring,8.21
2026-04-07,battery,automotive,3667.36,157.24,4,spring,8.73
2026-04-07,plastic,construction,1112.12,25.58,4,spring,8.23
2026-04-07,paper,electronics,4040.79,12.65,4,spring,7.94
2026-04-07,battery,agriculture,2111.61,156.48,4,spring,7.56
2026-04-07,battery,packaging,4078.13,145.37,4,spring,8.72
2026-04-08,textile,automotive,3125.4,15.13,4,spring,7.86
2026-04-08,metal,automotive,2739.4,115.08,4,spring,7.53
2026-04-08,organic,construction,2143.12,5.02,4,spring,8.12
2026-04-08,metal,automotive,2242.48,107.19,4,spring,7.82
2026-04-08,textile,construction,846.6,15.42,4,spring,8.37
2026-04-09,textile,automotive,663.67,15.42,4,spring,7.46
2026-04-09,metal,automotive,3527.92,112.24,4,spring,8.35
2026-04-09,paper,automotive,1074.3,11.89,4,spring,8.93
2026-04-09,battery,automotive,3948.58,157.72,4,spring,8.37
2026-04-09,battery,packaging,1270.77,155.7,4,spring,7.73
2026-04-09,glass,electronics,2749.19,17.7,4,spring,8.74
2026-04-09,battery,textiles,1505.12,151.1,4,spring,8.28
2026-04-10,battery,automotive,2118.02,137.93,4,spring,8.95
2026-04-10,metal,electronics,4502.35,109.55,4,spring,8.55
2026-04-10,textile,textiles,2420.17,14.81,4,spring,8.16
2026-04-10,paper,electronics,2499.73,11.92,4,spring,7.91
2026-04-10,textile,construction,1966.66,13.91,4,spring,9.1
2026-04-10,paper,packaging,2338.05,11.77,4,spring,8.2
2026-04-10,organic,agriculture,4952.53,4.93,4,spring,8.54
2026-04-10,plastic,automotive,4507.91,24.11,4,spring,8.03
2026-04-10,textile,packaging,776.94,15.26,4,spring,8.28
2026-04-11,glass,packaging,1969.22,18.32,4,spring,9.13
2026-04-11,glass,agriculture,2475.93,18.01,4,spring,8.32
