transaction_id,buyer,seller,material,quantity,price,timestamp,distance,trust_score,payment_delay,duplicate_contract,fraud_label
TX-104122,Electro-Recycle,Salem Steel,paper,1994.28,8.08,2026-06-15T14:11:50.534658,248.6,8.0,11,False,0
TX-104123,Tiruppur Textiles,Coimbatore E-Hub,battery,5608.81,135.13,2026-07-10T14:11:50.534751,393.6,5.8,1,False,0
TX-104124,Electro-Recycle,Chennai Polymers,plastic,4483.59,23.37,2026-04-18T14:11:50.534858,180.3,8.0,7,False,0
TX-104125,EcoFibre Ltd,Salem Steel,textile,5888.83,12.65,2026-05-27T14:11:50.535006,329.4,7.3,22,False,0
TX-104126,Tiruppur Textiles,Salem Steel,textile,7349.97,12.84,2026-04-08T14:11:50.535146,193.4,9.0,18,False,0
TX-104127,EcoFibre Ltd,Chennai Polymers,plastic,1890.48,19.56,2026-07-11T14:11:50.535292,400.3,5.7,19,False,0
TX-104128,Electro-Recycle,Chennai Polymers,paper,5727.35,8.76,2026-05-04T14:11:50.535412,179.5,8.3,21,False,0
TX-104129,EcoFibre Ltd,Coimbatore E-Hub,metal,526.13,98.62,2026-07-17T14:11:50.535506,200.5,4.4,6,False,0
TX-104130,Electro-Recycle,Salem Scrap Yard,paper,4825.92,9.49,2026-04-23T14:11:50.535592,82.0,4.7,13,False,0
TX-104131,Kovai Paper Mills,Chennai Polymers,paper,5832.16,10.43,2026-07-26T14:11:50.535673,17.9,8.3,5,False,0
TX-104132,Kovai Paper Mills,Salem Scrap Yard,textile,4084.69,11.28,2026-04-14T14:11:50.535765,173.0,8.2,23,False,0
TX-104133,Electro-Recycle,Chennai Polymers,plastic,985.71,22.16,2026-05-13T14:11:50.535869,108.1,9.9,23,False,0
TX-104134,Kovai Paper Mills,Salem Scrap Yard,textile,6554.54,13.3,2026-06-17T14:11:50.535959,367.3,5.4,13,False,0
TX-104135,Tiruppur Textiles,Salem Scrap Yard,metal,5337.01,94.16,2026-06-09T14:11:50.536060,260.8,9.8,25,False,0
TX-104136,Kovai Paper Mills,Salem Scrap Yard,battery,2726.96,109.79,2026-07-08T14:11:50.536168,133.0,9.4,11,False,0
TX-104137,EcoFibre Ltd,Salem Scrap Yard,textile,7015.5,13.06,2026-05-24T14:11:50.536267,67.0,6.4,21,False,0
TX-104138,Electro-Recycle,Coimbatore E-Hub,textile,5371.85,12.71,2026-04-26T14:11:50.536349,362.2,6.2,9,False,0
TX-104139,EcoFibre Ltd,Coimbatore E-Hub,textile,3615.12,11.11,2026-07-11T14:11:50.536434,6.4,8.2,12,True,1
TX-104140,EcoFibre Ltd,Coimbatore E-Hub,paper,6845.17,9.88,2026-06-27T14:11:50.536517,71.5,8.7,9,False,0
TX-104141,EcoFibre Ltd,Chennai Polymers,plastic,6995.5,20.65,2026-05-07T14:11:50.536591,52.9,6.4,17,False,0
TX-104142,Electro-Recycle,Salem Scrap Yard,metal,5851.84,99.99,2026-06-13T14:11:50.536664,155.3,7.8,20,False,0
TX-104143,EcoFibre Ltd,Chennai Polymers,metal,3432.73,106.71,2026-07-28T14:11:50.536742,294.3,8.4,22,False,0
TX-104144,Tiruppur Textiles,Salem Scrap Yard,metal,2639.1,111.43,2026-05-05T14:11:50.536825,152.1,5.0,15,False,0
TX-104145,Kovai Paper Mills,Salem Steel,textile,5694.34,12.93,2026-05-04T14:11:50.536884,128.9,4.9,10,False,0
TX-104146,Kovai Paper Mills,Salem Scrap Yard,metal,123.71,100.75,2026-05-23T14:11:50.536942,415.4,5.2,19,False,0
TX-104147,EcoFibre Ltd,Salem Steel,plastic,1575.33,22.44,2026-06-30T14:11:50.537002,369.2,7.2,21,False,0
TX-104148,Kovai Paper Mills,Chennai Polymers,paper,7709.48,10.43,2026-05-30T14:11:50.537068,108.8,5.3,24,False,0
TX-104149,EcoFibre Ltd,Coimbatore E-Hub,metal,4968.13,91.51,2026-04-10T14:11:50.537135,190.7,9.8,7,False,0
TX-104150,Tiruppur Textiles,Salem Scrap Yard,metal,3317.35,82.08,2026-04-16T14:11:50.537213,203.8,5.3,25,False,0
TX-104151,Tiruppur Textiles,Salem Steel,metal,3196.54,90.44,2026-06-24T14:11:50.537282,355.1,7.3,4,False,0
TX-104152,Electro-Recycle,Salem Steel,battery,5351.91,145.65,2026-06-24T14:11:50.537339,76.8,5.9,12,False,0
TX-104153,Electro-Recycle,Coimbatore E-Hub,plastic,5863.66,19.15,2026-07-11T14:11:50.537394,30.1,7.5,6,False,0
TX-104154,Kovai Paper Mills,Salem Steel,plastic,1682.05,19.84,2026-05-28T14:11:50.537448,330.5,6.7,18,False,0
TX-104155,EcoFibre Ltd,Coimbatore E-Hub,plastic,7505.74,16.65,2026-07-22T14:11:50.537501,91.1,8.5,19,False,0
TX-104156,Tiruppur Textiles,Salem Scrap Yard,battery,2842.15,146.14,2026-06-23T14:11:50.537558,92.4,4.9,27,False,0
TX-104157,Electro-Recycle,Salem Steel,paper,5578.5,10.57,2026-04-21T14:11:50.537616,227.8,5.2,19,False,0
TX-104158,Kovai Paper Mills,Salem Scrap Yard,battery,3470.42,136.32,2026-06-20T14:11:50.537674,61.2,5.7,27,False,0
TX-104159,Kovai Paper Mills,Chennai Polymers,plastic,6417.86,21.05,2026-07-16T14:11:50.537730,73.9,5.9,17,False,0
TX-104160,Tiruppur Textiles,Chennai Polymers,plastic,7215.95,18.16,2026-04-21T14:11:50.537784,37.9,8.7,13,False,0
TX-104161,Tiruppur Textiles,Coimbatore E-Hub,textile,2818.5,12.97,2026-06-03T14:11:50.537837,404.2,9.2,19,False,0
TX-104162,EcoFibre Ltd,Salem Steel,paper,1450.94,10.48,2026-07-09T14:11:50.537894,185.0,6.9,14,False,0
TX-104163,Tiruppur Textiles,Coimbatore E-Hub,battery,3956.62,161.95,2026-07-13T14:11:50.537952,99.0,4.1,7,False,0
TX-104164,Kovai Paper Mills,Salem Steel,metal,7988.12,102.07,2026-05-11T14:11:50.538010,82.6,9.0,26,False,0
TX-104165,Electro-Recycle,Chennai Polymers,textile,6562.87,11.26,2026-04-28T14:11:50.538067,112.3,9.1,10,False,0
TX-104166,Tiruppur Textiles,Salem Scrap Yard,textile,2040.08,11.99,2026-07-16T14:11:50.538134,204.5,4.4,26,False,0
TX-104167,Electro-Recycle,Salem Steel,textile,1177.09,11.53,2026-07-21T14:11:50.538201,366.4,1.3,11,False,1
TX-104168,Kovai Paper Mills,Coimbatore E-Hub,plastic,3931.09,21.17,2026-06-28T14:11:50.538264,264.4,5.6,11,False,0
TX-104169,EcoFibre Ltd,Salem Steel,paper,2152.42,8.84,2026-07-11T14:11:50.538325,295.5,4.7,20,False,0
TX-104170,Electro-Recycle,Coimbatore E-Hub,textile,6410.94,10.64,2026-06-17T14:11:50.538379,395.0,7.0,4,False,0
TX-104171,Tiruppur Textiles,Coimbatore E-Hub,paper,242.62,11.33,2026-05-25T14:11:50.538434,6.8,7.2,18,False,0
TX-104172,Kovai Paper Mills,Salem Steel,textile,4375.5,14.18,2026-07-19T14:11:50.538488,81.5,6.7,12,False,0
TX-104173,Electro-Recycle,Coimbatore E-Hub,paper,901.01,10.15,2026-04-16T14:11:50.538541,144.4,6.7,17,False,0
TX-104174,EcoFibre Ltd,Salem Scrap Yard,plastic,3240.46,21.19,2026-04-19T14:11:50.538594,301.3,9.3,3,False,0
TX-104175,Kovai Paper Mills,Chennai Polymers,paper,3391.53,8.51,2026-06-10T14:11:50.538645,409.8,9.7,5,False,0
TX-104176,EcoFibre Ltd,Salem Scrap Yard,textile,3915.26,15.26,2026-06-09T14:11:50.538701,300.0,4.4,9,False,0
TX-104177,EcoFibre Ltd,Coimbatore E-Hub,metal,2325.84,104.88,2026-05-12T14:11:50.538755,339.9,5.5,21,False,0
TX-104178,EcoFibre Ltd,Salem Scrap Yard,paper,908.33,9.47,2026-06-29T14:11:50.538810,362.3,8.8,1,False,0
TX-104179,EcoFibre Ltd,Salem Steel,metal,3359.63,97.99,2026-07-11T14:11:50.538869,270.0,4.4,25,False,0
TX-104180,EcoFibre Ltd,Chennai Polymers,battery,4659.56,135.61,2026-05-10T14:11:50.538938,302.8,5.2,7,False,0
TX-104181,Tiruppur Textiles,Chennai Polymers,metal,6807.11,93.35,2026-06-25T14:11:50.539008,314.7,7.8,11,False,0
TX-104182,EcoFibre Ltd,Chennai Polymers,textile,3699.37,12.91,2026-07-02T14:11:50.539143,436.8,8.8,12,False,0
TX-104183,Kovai Paper Mills,Salem Scrap Yard,paper,728.17,9.07,2026-05-20T14:11:50.539458,128.0,5.8,10,False,0
TX-104184,Kovai Paper Mills,Salem Steel,battery,1346.15,155.34,2026-06-11T14:11:50.539562,73.5,9.0,15,False,0
TX-104185,EcoFibre Ltd,Salem Steel,plastic,7304.24,23.87,2026-04-07T14:11:50.539646,262.3,6.3,9,False,0
TX-104186,Electro-Recycle,Coimbatore E-Hub,battery,3538.24,150.84,2026-07-12T14:11:50.539739,333.1,4.1,11,False,0
TX-104187,Electro-Recycle,Salem Scrap Yard,battery,1558.6,128.66,2026-07-16T14:11:50.539862,88.2,9.1,18,False,0
TX-104188,Electro-Recycle,Salem Scrap Yard,textile,337.81,13.55,2026-05-23T14:11:50.539964,379.2,8.0,7,False,0
TX-104189,EcoFibre Ltd,Salem Scrap Yard,paper,5079.24,12.11,2026-04-16T14:11:50.540049,393.8,4.4,8,False,0
TX-104190,EcoFibre Ltd,Salem Scrap Yard,paper,687.87,9.54,2026-07-12T14:11:50.540129,265.5,9.9,12,False,0
TX-104191,Tiruppur Textiles,Salem Steel,metal,3991.0,102.85,2026-06-28T14:11:50.540214,255.4,5.7,21,False,0
TX-104192,Electro-Recycle,Chennai Polymers,paper,4667.08,10.44,2026-04-21T14:11:50.540299,96.7,4.8,26,False,0
TX-104193,Tiruppur Textiles,Salem Scrap Yard,metal,1279.86,100.11,2026-04-07T14:11:50.540365,103.9,9.2,14,False,0
TX-104194,EcoFibre Ltd,Salem Steel,metal,4637.21,99.36,2026-07-10T14:11:50.540437,187.0,6.8,7,False,0
TX-104195,Electro-Recycle,Salem Scrap Yard,metal,866.67,87.84,2026-04-17T14:11:50.540512,66.8,5.1,2,False,0
TX-104196,EcoFibre Ltd,Chennai Polymers,metal,4806.62,107.57,2026-04-18T14:11:50.540593,356.6,9.1,6,False,0
TX-104197,Tiruppur Textiles,Coimbatore E-Hub,paper,4074.06,10.14,2026-06-16T14:11:50.540673,28.9,8.3,16,False,0
TX-104198,EcoFibre Ltd,Salem Steel,paper,1786.61,9.79,2026-07-22T14:11:50.540760,85.4,7.9,15,False,0
TX-104199,EcoFibre Ltd,Chennai Polymers,plastic,6706.33,22.83,2026-07-22T14:11:50.540853,182.7,8.9,7,False,0
TX-104200,Electro-Recycle,Salem Steel,paper,1665.81,9.95,2026-05-02T14:11:50.540952,363.4,8.3,9,False,0
TX-104201,EcoFibre Ltd,Coimbatore E-Hub,battery,7872.6,113.76,2026-07-02T14:11:50.541060,34.5,7.4,9,False,0
TX-104202,EcoFibre Ltd,Salem Scrap Yard,textile,4163.59,11.28,2026-04-09T14:11:50.541186,429.3,8.8,5,False,0
TX-104203,Electro-Recycle,Salem Steel,textile,3024.18,11.34,2026-06-28T14:11:50.541367,338.0,9.1,17,False,0
TX-104204,EcoFibre Ltd,Chennai Polymers,paper,6305.31,8.73,2026-06-09T14:11:50.541471,24.6,5.3,7,False,0
TX-104205,EcoFibre Ltd,Salem Scrap Yard,metal,5084.85,90.85,2026-07-28T14:11:50.541560,420.7,7.5,16,False,0
TX-104206,Kovai Paper Mills,Salem Scrap Yard,battery,671.71,159.32,2026-06-23T14:11:50.541669,56.4,4.7,9,False,0
TX-104207,Electro-Recycle,Chennai Polymers,paper,4436.72,10.53,2026-06-17T14:11:50.541758,295.1,8.6,25,False,0
TX-104208,Tiruppur Textiles,Chennai Polymers,metal,7056.21,98.84,2026-06-06T14:11:50.542016,395.6,8.5,13,False,0
TX-104209,Electro-Recycle,Coimbatore E-Hub,metal,2920.74,104.75,2026-07-19T14:11:50.542177,281.8,5.0,12,False,0
TX-104210,Electro-Recycle,Salem Scrap Yard,plastic,5529.61,22.24,2026-04-16T14:11:50.542283,179.6,6.8,12,False,0
TX-104211,Kovai Paper Mills,Salem Scrap Yard,battery,3852.72,137.27,2026-06-18T14:11:50.542406,319.1,9.3,18,False,0
TX-104212,Tiruppur Textiles,Chennai Polymers,paper,6748.39,9.94,2026-04-10T14:11:50.542517,115.0,9.7,10,False,0
TX-104213,EcoFibre Ltd,Coimbatore E-Hub,battery,578.77,136.79,2026-07-18T14:11:50.542637,319.7,9.7,14,False,0
TX-104214,Kovai Paper Mills,Chennai Polymers,textile,5891.86,9.54,2026-07-07T14:11:50.542790,274.8,7.2,15,False,0
TX-104215,Electro-Recycle,Salem Steel,plastic,2486.22,20.46,2026-06-20T14:11:50.542880,122.4,9.6,6,False,0
TX-104216,Tiruppur Textiles,Coimbatore E-Hub,plastic,5207.85,19.77,2026-06-28T14:11:50.542952,122.2,4.9,5,False,0
TX-104217,Kovai Paper Mills,Coimbatore E-Hub,plastic,7313.49,19.19,2026-04-05T14:11:50.543029,69.7,4.4,21,False,0
TX-104218,EcoFibre Ltd,Coimbatore E-Hub,textile,4436.3,13.05,2026-06-22T14:11:50.543106,159.6,8.5,5,False,0
TX-104219,Tiruppur Textiles,Coimbatore E-Hub,metal,6252.22,111.81,2026-06-25T14:11:50.543187,127.1,4.6,17,False,0
TX-104220,EcoFibre Ltd,Coimbatore E-Hub,paper,7971.1,11.33,2026-04-05T14:11:50.543273,420.5,4.1,5,False,0
TX-104221,Kovai Paper Mills,Salem Scrap Yard,textile,4291.31,12.6,2026-05-26T14:11:50.543364,404.4,7.0,18,False,0
TX-104222,Electro-Recycle,Chennai Polymers,textile,2382.62,11.98,2026-06-12T14:11:50.543452,75.4,8.3,4,False,0
TX-104223,Tiruppur Textiles,Chennai Polymers,metal,5981.06,91.97,2026-06-27T14:11:50.543536,240.2,6.6,20,False,0
TX-104224,EcoFibre Ltd,Chennai Polymers,textile,818.71,9.86,2026-05-02T14:11:50.543623,411.5,6.0,15,False,0
TX-104225,Electro-Recycle,Salem Steel,paper,1994.6,10.37,2026-06-04T14:11:50.543707,27.0,9.5,25,False,0
TX-104226,Tiruppur Textiles,Salem Steel,textile,4001.22,12.78,2026-05-15T14:11:50.543799,153.0,7.2,7,False,0
TX-104227,EcoFibre Ltd,Salem Steel,battery,3661.35,137.06,2026-05-24T14:11:50.543952,240.2,7.9,20,False,0
TX-104228,Kovai Paper Mills,Salem Steel,paper,6198.9,9.72,2026-04-10T14:11:50.544068,366.1,5.5,14,False,0
TX-104229,Kovai Paper Mills,Coimbatore E-Hub,metal,1782.83,109.61,2026-05-07T14:11:50.544161,320.7,6.5,8,False,0
TX-104230,Kovai Paper Mills,Salem Steel,metal,1811.94,82.69,2026-06-20T14:11:50.544282,63.3,9.9,12,False,0
TX-104231,Electro-Recycle,Chennai Polymers,plastic,303.06,17.29,2026-07-17T14:11:50.544389,183.6,5.3,21,False,0
TX-104232,Tiruppur Textiles,Coimbatore E-Hub,metal,7898.08,96.44,2026-04-05T14:11:50.544502,308.7,5.4,2,False,0
TX-104233,EcoFibre Ltd,Salem Scrap Yard,battery,2194.91,131.67,2026-04-17T14:11:50.544619,227.4,9.4,21,False,0
TX-104234,Electro-Recycle,Salem Scrap Yard,battery,5025.03,140.83,2026-04-17T14:11:50.545071,407.6,4.5,27,False,0
TX-104235,Electro-Recycle,Coimbatore E-Hub,battery,5895.04,108.97,2026-04-18T14:11:50.545276,178.0,8.9,12,False,0
TX-104236,Tiruppur Textiles,Coimbatore E-Hub,metal,4354.0,92.33,2026-06-30T14:11:50.545407,447.6,9.3,5,False,0
TX-104237,Tiruppur Textiles,Salem Steel,metal,4197.57,95.46,2026-04-27T14:11:50.545546,397.5,7.4,12,False,0
TX-104238,Tiruppur Textiles,Salem Scrap Yard,metal,1579.79,111.38,2026-04-06T14:11:50.545684,378.1,5.1,16,False,0
TX-104239,EcoFibre Ltd,Salem Steel,textile,6492.73,11.7,2026-06-08T14:11:50.545793,99.2,4.8,27,False,0
TX-104240,Electro-Recycle,Chennai Polymers,textile,2603.11,12.96,2026-06-21T14:11:50.545917,438.1,5.2,15,False,0
TX-104241,Electro-Recycle,Salem Scrap Yard,textile,7599.99,10.97,2026-06-10T14:11:50.546042,54.8,5.4,3,False,0
TX-104242,EcoFibre Ltd,Salem Steel,battery,1452.2,135.74,2026-07-10T14:11:50.546175,30.4,4.6,4,False,0
TX-104243,Electro-Recycle,Chennai Polymers,metal,6551.72,110.1,2026-07-15T14:11:50.546269,329.8,7.5,21,False,0
TX-104244,EcoFibre Ltd,Coimbatore E-Hub,plastic,1394.48,16.45,2026-04-10T14:11:50.546347,410.1,7.6,15,False,0
TX-104245,Tiruppur Textiles,Chennai Polymers,paper,5676.39,10.89,2026-04-05T14:11:50.546411,175.3,9.8,1,False,0
TX-104246,Tiruppur Textiles,Coimbatore E-Hub,textile,5633.58,12.76,2026-04-17T14:11:50.546498,393.1,9.1,8,False,0
TX-104247,EcoFibre Ltd,Salem Scrap Yard,textile,5455.89,11.94,2026-04-12T14:11:50.546572,280.6,5.7,21,False,0
TX-104248,Kovai Paper Mills,Coimbatore E-Hub,battery,4271.44,129.26,2026-06-21T14:11:50.546671,162.6,8.7,13,False,0
TX-104249,EcoFibre Ltd,Chennai Polymers,paper,5853.65,10.37,2026-07-06T14:11:50.546753,390.4,6.3,1,False,0
TX-104250,Kovai Paper Mills,Chennai Polymers,battery,3438.09,127.6,2026-05-20T14:11:50.546843,284.0,7.0,21,False,0
TX-104251,Kovai Paper Mills,Salem Scrap Yard,battery,6989.29,115.43,2026-04-19T14:11:50.546931,182.4,4.1,3,False,0
TX-104252,EcoFibre Ltd,Salem Steel,metal,1023.77,89.83,2026-06-21T14:11:50.547017,352.6,5.1,24,False,0
TX-104253,Electro-Recycle,Salem Steel,battery,7628.08,127.98,2026-05-21T14:11:50.547123,324.6,8.4,9,False,0
TX-104254,Tiruppur Textiles,Coimbatore E-Hub,plastic,3390.44,24.09,2026-06-13T14:11:50.547214,350.1,9.1,3,False,0
TX-104255,Kovai Paper Mills,Coimbatore E-Hub,metal,1853.84,94.94,2026-04-04T14:11:50.547287,323.4,5.1,18,False,0
TX-104256,Tiruppur Textiles,Coimbatore E-Hub,plastic,4341.29,19.61,2026-07-19T14:11:50.547372,230.6,7.9,27,False,0
TX-104257,Tiruppur Textiles,Coimbatore E-Hub,paper,4284.37,12.06,2026-06-09T14:11:50.547446,435.6,9.3,9,False,0
TX-104258,Kovai Paper Mills,Coimbatore E-Hub,plastic,5415.16,19.68,2026-04-22T14:11:50.547524,384.1,9.2,5,False,0
TX-104259,Electro-Recycle,Salem Scrap Yard,battery,7425.93,160.3,2026-04-14T14:11:50.547597,197.7,5.0,10,False,0
TX-104260,Kovai Paper Mills,Coimbatore E-Hub,battery,4599.55,128.81,2026-04-13T14:11:50.547670,216.8,6.1,12,False,0
TX-104261,Kovai Paper Mills,Chennai Polymers,metal,7869.62,103.25,2026-04-11T14:11:50.547740,372.1,4.4,6,False,0
TX-104262,Electro-Recycle,Salem Scrap Yard,paper,7078.24,9.51,2026-04-12T14:11:50.547814,69.7,7.6,23,False,0
TX-104263,EcoFibre Ltd,Salem Steel,plastic,2009.13,18.02,2026-06-07T14:11:50.547883,147.6,6.2,13,False,0
TX-104264,EcoFibre Ltd,Salem Scrap Yard,paper,1223.05,9.57,2026-07-25T14:11:50.547951,98.5,4.5,10,False,0
TX-104265,EcoFibre Ltd,Chennai Polymers,paper,1170.02,8.86,2026-07-16T14:11:50.548016,339.6,9.2,19,False,0
TX-104266,Electro-Recycle,Coimbatore E-Hub,metal,2866.6,83.79,2026-05-14T14:11:50.548077,257.0,4.6,26,False,0
TX-104267,EcoFibre Ltd,Salem Scrap Yard,battery,2556.84,135.58,2026-07-26T14:11:50.548133,71.6,9.8,11,False,0
TX-104268,EcoFibre Ltd,Chennai Polymers,metal,545.39,98.53,2026-06-22T14:11:50.548190,206.5,5.3,1,False,0
TX-104269,Electro-Recycle,Salem Scrap Yard,metal,2182.79,113.64,2026-05-29T14:11:50.548246,68.0,4.9,22,False,0
TX-104270,Electro-Recycle,Salem Steel,battery,6937.1,142.19,2026-04-21T14:11:50.548323,333.0,9.0,7,False,0
TX-104271,Tiruppur Textiles,Chennai Polymers,metal,5724.16,99.93,2026-05-02T14:11:50.548395,10.2,5.8,23,False,0
TX-104272,EcoFibre Ltd,Salem Scrap Yard,paper,5476.84,12.1,2026-06-08T14:11:50.548474,127.6,5.6,15,False,0
TX-104273,Kovai Paper Mills,Chennai Polymers,battery,1502.2,148.22,2026-04-06T14:11:50.548554,51.4,5.5,27,False,0
TX-104274,Kovai Paper Mills,Coimbatore E-Hub,battery,2216.61,149.49,2026-05-21T14:11:50.548631,294.3,8.7,6,False,0
TX-104275,Electro-Recycle,Chennai Polymers,plastic,3079.75,19.3,2026-06-21T14:11:50.548697,95.5,9.3,14,False,0
TX-104276,Tiruppur Textiles,Salem Steel,battery,6708.91,152.42,2026-07-09T14:11:50.548762,106.4,9.0,17,False,0
TX-104277,Electro-Recycle,Coimbatore E-Hub,metal,6643.38,113.68,2026-06-19T14:11:50.548838,335.3,9.1,15,False,0
TX-104278,Kovai Paper Mills,Coimbatore E-Hub,plastic,5201.36,15.62,2026-04-03T14:11:50.548911,149.1,6.8,14,False,0
TX-104279,Electro-Recycle,Salem Scrap Yard,paper,2008.06,8.58,2026-06-04T14:11:50.548979,389.4,7.7,21,False,0
TX-104280,Electro-Recycle,Chennai Polymers,metal,4655.0,103.39,2026-05-24T14:11:50.549035,141.9,8.6,1,False,0
TX-104281,Tiruppur Textiles,Chennai Polymers,metal,2011.38,96.03,2026-07-13T14:11:50.549095,75.2,7.6,24,False,0
TX-104282,Electro-Recycle,Chennai Polymers,plastic,1919.97,18.49,2026-04-25T14:11:50.549152,58.5,7.9,2,False,0
TX-104283,EcoFibre Ltd,Chennai Polymers,paper,6989.22,10.16,2026-07-02T14:11:50.549209,41.9,5.1,23,False,0
TX-104284,EcoFibre Ltd,Salem Scrap Yard,metal,724.03,119.82,2026-04-18T14:11:50.549265,195.3,8.8,21,False,0
TX-104285,EcoFibre Ltd,Salem Steel,battery,5009.33,153.28,2026-05-27T14:11:50.549331,342.2,7.3,19,False,0
TX-104286,EcoFibre Ltd,Salem Steel,metal,5215.69,101.4,2026-05-26T14:11:50.549405,365.6,5.1,22,False,0
TX-104287,Electro-Recycle,Chennai Polymers,textile,1331.52,12.67,2026-05-02T14:11:50.549462,376.7,7.0,26,False,0
TX-104288,Electro-Recycle,Coimbatore E-Hub,textile,1376.47,12.07,2026-07-26T14:11:50.549519,287.1,5.2,22,False,0
TX-104289,Tiruppur Textiles,Chennai Polymers,metal,1598.82,98.27,2026-05-02T14:11:50.549576,121.7,5.4,10,False,0
TX-104290,Tiruppur Textiles,Coimbatore E-Hub,textile,6166.51,10.24,2026-04-02T14:11:50.549637,213.0,7.5,1,False,0
TX-104291,Kovai Paper Mills,Salem Scrap Yard,metal,7322.75,101.85,2026-04-07T14:11:50.549702,9.8,4.6,22,False,0
TX-104292,Electro-Recycle,Salem Steel,plastic,1182.67,15.97,2026-04-09T14:11:50.549764,112.5,6.3,4,False,0
TX-104293,Electro-Recycle,Chennai Polymers,paper,728.93,9.8,2026-04-13T14:11:50.549820,408.4,7.1,19,False,0
TX-104294,Tiruppur Textiles,Salem Scrap Yard,paper,1163.55,10.02,2026-07-08T14:11:50.549877,418.3,5.2,22,False,0
TX-104295,Electro-Recycle,Salem Scrap Yard,textile,180.29,13.86,2026-06-08T14:11:50.549934,145.6,5.5,20,False,0
TX-104296,Kovai Paper Mills,Coimbatore E-Hub,textile,3052.08,11.31,2026-07-05T14:11:50.549991,275.5,9.8,21,False,0
TX-104297,EcoFibre Ltd,Salem Scrap Yard,paper,6342.59,8.73,2026-07-14T14:11:50.550048,60.3,4.8,17,False,0
TX-104298,Electro-Recycle,Coimbatore E-Hub,plastic,4177.71,17.24,2026-05-02T14:11:50.550105,287.7,4.3,22,False,0
TX-104299,Kovai Paper Mills,Salem Steel,metal,881.5,102.01,2026-05-13T14:11:50.550162,360.4,8.0,4,False,0
TX-104300,EcoFibre Ltd,Salem Steel,battery,1577.77,128.8,2026-05-21T14:11:50.550219,243.4,6.6,14,False,0
TX-104301,Kovai Paper Mills,Salem Steel,paper,5702.33,9.52,2026-05-20T14:11:50.550275,381.4,8.1,26,False,0
TX-104302,Electro-Recycle,Salem Scrap Yard,paper,5236.56,10.72,2026-07-28T14:11:50.550332,177.0,5.3,8,False,0
TX-104303,Electro-Recycle,Salem Scrap Yard,battery,3133.05,159.7,2026-04-24T14:11:50.550393,385.1,9.1,21,False,0
TX-104304,Kovai Paper Mills,Coimbatore E-Hub,textile,117.54,14.87,2026-04-26T14:11:50.550450,350.4,9.6,13,False,0
TX-104305,Electro-Recycle,Salem Steel,plastic,825.96,19.96,2026-04-12T14:11:50.550518,280.2,7.3,18,False,0
TX-104306,Kovai Paper Mills,Chennai Polymers,battery,6437.23,136.9,2026-06-17T14:11:50.550576,217.4,6.3,6,False,0
TX-104307,EcoFibre Ltd,Chennai Polymers,paper,1465.98,9.75,2026-05-11T14:11:50.550637,191.9,6.7,14,False,0
TX-104308,Tiruppur Textiles,Salem Scrap Yard,paper,3627.86,10.27,2026-04-12T14:11:50.550695,264.7,7.4,1,False,0
TX-104309,EcoFibre Ltd,Chennai Polymers,paper,1984.99,10.4,2026-06-16T14:11:50.550754,36.6,5.0,3,False,0
TX-104310,Kovai Paper Mills,Coimbatore E-Hub,plastic,7688.1,20.38,2026-06-15T14:11:50.550814,414.0,9.6,15,False,0
TX-104311,Tiruppur Textiles,Salem Steel,battery,6160.95,128.57,2026-04-09T14:11:50.550874,66.9,9.5,7,False,0
TX-104312,Kovai Paper Mills,Salem Scrap Yard,textile,1745.41,12.77,2026-04-18T14:11:50.550932,277.5,5.8,16,False,0
TX-104313,EcoFibre Ltd,Coimbatore E-Hub,paper,6982.93,54.09,2026-07-22T14:11:50.550996,355.5,8.2,18,False,1
TX-104314,Electro-Recycle,Salem Scrap Yard,metal,4256.38,106.6,2026-07-08T14:11:50.551053,192.6,8.4,14,False,0
TX-104315,Kovai Paper Mills,Coimbatore E-Hub,battery,7936.54,127.65,2026-07-22T14:11:50.551110,295.1,9.8,2,False,0
TX-104316,Kovai Paper Mills,Salem Scrap Yard,paper,107.18,9.07,2026-07-18T14:11:50.551166,443.0,5.0,22,False,0
TX-104317,EcoFibre Ltd,Salem Steel,battery,5661.09,146.04,2026-05-24T14:11:50.551220,37.5,6.9,26,False,0
TX-104318,Electro-Recycle,Salem Steel,metal,988.62,88.0,2026-05-03T14:11:50.551274,39.5,9.9,6,False,0
TX-104319,Electro-Recycle,Chennai Polymers,metal,606.21,105.78,2026-05-30T14:11:50.551334,51.9,4.5,22,False,0
TX-104320,EcoFibre Ltd,Salem Steel,textile,4419.33,11.34,2026-06-01T14:11:50.551395,241.3,5.2,24,False,0
TX-104321,Electro-Recycle,Salem Scrap Yard,battery,6807.04,146.24,2026-06-15T14:11:50.551471,52.9,7.3,22,False,0
TX-104322,Tiruppur Textiles,Salem Scrap Yard,battery,7284.47,156.78,2026-05-30T14:11:50.551534,19.1,5.4,26,False,0
TX-104323,Kovai Paper Mills,Chennai Polymers,plastic,7824.41,18.96,2026-04-06T14:11:50.551597,348.2,8.6,9,False,0
TX-104324,Tiruppur Textiles,Chennai Polymers,textile,7736.19,12.92,2026-07-29T14:11:50.551678,138.1,6.4,2,False,0
TX-104325,Kovai Paper Mills,Salem Steel,metal,633.79,99.05,2026-06-29T14:11:50.551757,240.7,8.4,25,False,0
